0.02858001147326542,-0.02742213745118553,-0.02197476762171273,-0.06682836784732944,-0.0687311085411654,-0.0803007703829902,-0.02256998637090875
0.1159603938664593,-0.001375072487619703,-0.001200802958515039,0.01012930777564832,0.002817245389388154,-0.01387358516322403,-0.009410979677879718
0.08195707313369155,0.0002532118662228901,-0.00592911536329722,0.005009297743130857,0.001073034812325189,-0.00764004563569041,-0.01030457134788122
-0.04310290858720623,-0.01775736499791037,-0.02008275194456151,-0.02617484212672501,-0.01350046641423139,-0.01315899008217088,-0.01634482522526642
0.01015548018011058,0.01124864780887269,-0.0082451037089523,0.001744124206112637,0.001433956560858086,-0.01250135654764474,-0.01257336103471375
-0.09615744295932623,-0.05755511352462164,-0.06030846469528135,-0.06209313179832231,-0.0555500145872242,-0.07851531925075333,-0.05988837982622582
0.02320592828379433,-0.004306326843653679,0.01309819835243516,0.01008583985148072,0.01192466654679589,-0.005363814744625582,-0.002236466398160061
0.005123282523134541,-0.002516227269257496,-0.003374548482608774,-0.009506497014900681,0.0008820472328922054,-0.004343748728695133,-0.008254603960693869
0.09652401472077636,-0.001609639126983261,0.009999014224189594,0.01818509899221574,0.01514025625907885,0.01779268063402554,0.006548425932388724
-0.09064584841980339,-0.05180728975996128,-0.04917379308797049,-0.03008360917653138,-0.03256187345163368,0.0001548151767902302,-0.02834301391124356
0.02239622830065397,0.002588405092669028,-0.006358885792798992,0.01894509820300556,0.01255866075423083,0.0002815385502648565,-0.01708039941348129
-0.007258927924029542,-0.06104558746624604,-0.07204349344990048,-0.152192266075957,-0.147107085561767,-0.1799171037091035,-0.154277224743779
-0.09606376493046305,0.01267938625766531,0.02139511625800893,0.02540102926547834,0.0106910661675935,0.02499380840826053,0.01472206068260349
0.0119498225605172,-0.01395325745272171,0.003765099584345491,-0.01155328406352832,-0.00322666134461417,0.005167576040789027,-0.0136679082264868
0.06691374165364576,-0.004363090575527078,-0.008225916754462791,0.005942864672732022,-0.0003566586155615754,-0.007138444785880104,-0.003426898398080064
-0.006133311970371465,0.01023044326205806,0.003793470428187744,-0.005529918582992358,-0.01252744026701988,0.000242361551478086,-0.0136422253227778
0.00229726684369305,-0.005306629277371284,0.01386791984792264,0.01224692081475484,-0.004770482782633794,-0.0008096244313162572,0.007760855613576046
0.01072749259301775,0.001157139694640176,0.01307439348323073,0.009341498555984866,0.01658499549970919,-0.005726609475042553,-0.009394293873076396
-0.08220233527238308,0.02206377222985326,0.01666751850050686,0.08334160658074131,0.08561116774705689,0.05647885125929297,-0.03911632090047948
0.02102792981057201,-0.01380212611404579,0.005467785197510748,-0.01192621124658622,-0.01165681010820237,-0.01393250530185016,0.01357914112099221
0.03438693550925808,-0.02176554041921237,-0.01471397079979579,0.02145765121121271,0.01110765803383107,0.002286202048832799,0.0107903585045247
-0.08942387657402946,-0.03499982573694843,-0.05568262378278509,-0.043736464890096,-0.04209582500981679,-0.02822012133707461,-0.0288000024052209
-0.0252744454852013,0.01666869349590984,0.01334425737946177,0.02740094095983178,0.01803888443809965,0.02107551216188947,0.02040857391449205
-0.05624910683020504,-0.001948403370025796,0.01038843516225329,-0.004446864219607029,-0.01454331673659759,0.001039435341928625,-0.005735877640279685
0.05561475794146677,-8.293561288307912e-05,0.01135584562637088,0.003139145502727252,0.003484629873500194,0.007566146925974735,-0.006430102048230921
