-0.7982114315348331,-0.009654616289058272,0.009706508816564541,0.002010420687290786,-0.07824612866295039,-0.01068692066834783,-0.064149395582658,-0.3564142958648499,0.0026049316390568,-0.3802214437683291,0.006035379685048722,-0.3602282559218787,-0.03785022274185658,-0.3691660489906945,-0.010981538389411,-0.003597701402614438,0.01173479674843054,-0.3741895185645737,-0.382380275118947,-0.3573951061031652,-0.00525718296092432,-0.3796414766020778,-0.01208689665709411,-0.3649398553620946,-0.003847158709051573,-0.3686596755840026
-0.7819367971536791,-0.01167001774827599,-0.004720742596504095,-0.002517180426794766,-0.07657379624014379,0.006517324718228514,-0.06444343583377293,-0.3723864880221018,-0.009596840804557569,-0.3813995695102149,-0.003239130996850383,-0.3629195979920263,-0.04189364685436082,-0.3671096734485243,0.01337880243319118,0.001962512274178188,0.01002190855738772,-0.3707004143596917,-0.3702211829219182,-0.3794137101007166,-0.01323625807939763,-0.3736048892575013,-0.01351532894063458,-0.3686261191208972,0.005673238621315429,-0.3610609922386858
-0.613170662727945,0.006325277070829418,-0.01112172752873671,0.008816654038078344,-0.05412374476231342,7.541650548969648e-06,-0.07495698031475398,-0.3272116518142694,-0.007640726680068046,-0.320007410906636,0.000791640685607062,-0.317713021200576,-0.05045652985971495,-0.3253569745179121,-0.006442774686263112,0.003990609104399307,0.003090801779882732,-0.3166976098919879,-0.331331033993099,-0.3233734083597014,0.0140248750219493,-0.3254011767981737,0.01524618174255557,-0.3231346906292118,0.0005830639972787759,-0.3085566881260958
-0.5991551303348042,0.02909195186910503,0.01246774713829717,-0.0101864920337216,-0.06906816332814256,-0.002503077071326275,-0.05928732940796502,-0.3241313094955989,-6.103853859975312e-05,-0.3068276013235555,0.01596090700530376,-0.3229863594906591,-0.04760506594424257,-0.3097067855235788,-0.002933900989455542,0.008198097687184512,0.003374002424043853,-0.3130238500130332,-0.3245571773766256,-0.3148362239290247,0.005668019910487434,-0.3060202920706748,-0.003546255048707093,-0.3174392083996077,-0.003465610897818272,-0.3066570188713112
-0.6143183687885012,0.01067638095537123,0.009981507707769052,0.007832421286267805,-0.06717248181580748,-0.005019153265866869,-0.06703479201306604,-0.3332743762194857,-0.002628939587182356,-0.3324225149204969,0.01215429287656277,-0.3406166242562087,-0.0427073550232412,-0.3302522715530973,0.001659577369715203,0.01145700462312519,0.01393959901540421,-0.3460644624357112,-0.3453463706880744,-0.3256324937816602,0.002889786261345569,-0.3286140333305316,-0.01194153093934117,-0.3325072784383061,0.008532812538190762,-0.3265989548414334
-0.7055433752833258,0.009065300702756339,0.006056552287345721,-0.004564351678344852,-0.06554470676897593,-0.006564630605531589,-0.05514932039576053,-0.3251084191379169,0.008907706745475454,-0.3131690501543495,0.007356083130504439,-0.3014899807419896,-0.04996260249759273,-0.3092326044233354,-0.01196324864306446,-0.01323089644364723,0.01366766441172867,-0.3225246109806572,-0.3218904464390662,-0.3285750423943513,-0.007061346656960736,-0.3148397061327332,-0.004787358384887617,-0.3247733193809307,0.00605684756116956,-0.3198056227037203
-0.5309570405528977,0.02502761994359841,-0.001598285572116297,0.0005982978087291512,-0.06504667948797391,-0.009547724324701674,-0.06325016326629333,-0.3165418898717993,-0.007727230528778317,-0.3025177502538601,0.0006153694589290697,-0.3159421412764309,-0.04360346173810158,-0.3146088265157395,0.01109160683053214,-0.002905813186852032,0.0003286431970627359,-0.3059915495081421,-0.3090422506376313,-0.3261881123928957,-0.0007753058662527942,-0.3147781485895214,-0.006813404236584259,-0.3249944555920942,0.004217313552257337,-0.3257968330946163
-0.645598641508724,0.01688685146256209,0.01210922953577021,0.006561594311467795,-0.06972991132669899,-2.883428938790228e-05,-0.04910587615121405,-0.2968286815123287,0.001977695463832646,-0.3075129017140933,-0.001109533656677648,-0.3128597540409604,-0.0534454537765761,-0.2990527955323151,-0.00177360395548577,-0.004673554276407206,-0.01222209532573305,-0.3178023224930491,-0.309931226962098,-0.3137798867658111,-0.004246676208371975,-0.3108098840697081,0.007509815719092104,-0.3064874741502432,0.003294320424785344,-0.3097648398473919
-0.7686640939400008,0.008197147482176934,-0.007706626996403715,0.006747879387724939,-0.07186727540281564,0.005968286322234512,-0.05768120119335877,-0.3392994933510342,-0.009273307709148965,-0.3439400014411197,-0.006262414809168036,-0.3481261753183233,-0.05449068570174928,-0.360236104472249,-0.0004330112705708125,0.004670172024654777,-0.0005346102159406777,-0.3609499570903156,-0.361568521518715,-0.3619450188441387,0.008340212322893141,-0.3645295169656626,-0.006007191103016155,-0.3458617781903305,0.009742822589767339,-0.3398247198042166
-0.7192624130188762,0.003543826597772591,0.00699517053534583,0.01084338537856568,-0.05987531246288477,-0.005568672520821193,-0.07104424728064927,-0.3088583637267135,-0.001843700944742006,-0.2946030496451114,0.01418015693278945,-0.3097919184136385,-0.03835106686318329,-0.299897811337602,0.003794785572576769,0.01325653735720918,-0.004916501723899984,-0.294862380316283,-0.299512794835122,-0.3101992295465473,0.00394346546339654,-0.3166767359416776,-0.002775061470201319,-0.3077727158020159,0.00771943604753669,-0.2929313714532468
